startup_name,industry,funding_rounds,funding_amount_m,valuation_m,revenue_m,employees,funding_per_employee_m,revenue_per_employee_m,market_share,profitable,estimated_costs_m,profit_m,profit_margin,funding_efficiency,roi_percent,year_founded,startup_age,region,exit_status,ROI_norm,FundingEff_norm,Valuation_norm,RevenuePerEmp_norm,Age_norm,ROI_risk,FundingEff_risk,Valuation_risk,RevenuePerEmp_risk,Age_risk,ProfitMargin_risk,Exit_Adjustment,Risk_Score,risk_category
Startup_460,IoT,2,121.89,1430.42,80.82,2498,0.049,0.032,0.23,1,32.33,48.49,60,0.66,1073.53,2014,8,Asia,Private,0.731244454,0.006569779,0.327892153,0.01230296,0.25,0.268755546,0.993430221,0.672107847,0.98769704,0.75,0,0.05,0.639845664,Medium Risk
Startup_461,AI,3,180.76,776.42,21.68,361,0.501,0.06,4.16,0,17.34,4.34,20,0.12,329.53,2012,10,Australia,Acquired,0.108431415,0.001194505,0.177722006,0.023068051,0.3125,0.891568585,0.998805495,0.822277994,0.976931949,0.6875,1,-0.05,0.811284737,High Risk
Startup_462,AI,2,189.95,2131.92,46.71,874,0.217,0.053,6.51,0,37.37,9.34,20,0.25,1022.36,2014,8,North America,Private,0.688409315,0.002488553,0.488969153,0.020376778,0.25,0.311590685,0.997511447,0.511030847,0.979623222,0.75,1,0.05,0.725998071,Medium Risk
Startup_463,Cybersecurity,4,112.17,460.17,81.69,890,0.126,0.092,0.25,0,65.35,16.34,20,0.73,310.24,1996,26,Europe,Private,0.09228348,0.007266574,0.105105326,0.035371011,0.8125,0.90771652,0.992733426,0.894894674,0.964628989,0.1875,1,0.05,0.873154365,Very High Risk
Startup_464,IoT,1,154.03,2246,6.83,2006,0.077,0.003,2.88,0,5.46,1.37,20,0.04,1358.16,2011,11,Australia,Private,0.969512297,0.000398168,0.51516397,0.001153403,0.34375,0.030487703,0.999601832,0.48483603,0.998846597,0.65625,1,0.05,0.645719686,Medium Risk
Startup_465,IoT,4,124.2,1100.5,38.8,1288,0.096,0.03,2.16,0,31.04,7.76,20,0.31,786.07,2006,16,South America,Private,0.490607578,0.003085805,0.252136595,0.011534025,0.5,0.509392422,0.996914195,0.747863405,0.988465975,0.5,1,0.05,0.787180351,High Risk
Startup_466,AI,2,21.21,101.98,85.2,624,0.034,0.137,0.52,0,68.16,17.04,20,4.02,380.81,2007,15,North America,Acquired,0.151358637,0.040015927,0.022858468,0.052672049,0.46875,0.848641363,0.959984073,0.977141532,0.947327951,0.53125,1,-0.05,0.795952578,High Risk
Startup_467,EdTech,5,131.43,934.28,40.45,887,0.148,0.046,4.84,1,16.18,24.27,60,0.31,610.86,1999,23,Australia,Private,0.343936781,0.003085805,0.213969498,0.017685506,0.71875,0.656063219,0.996914195,0.786030502,0.982314494,0.28125,0,0.05,0.706775393,Medium Risk
Startup_468,Cybersecurity,1,29.67,236.2,7.85,801,0.037,0.01,1.9,1,3.14,4.71,60,0.26,696.09,1999,23,North America,Private,0.415284033,0.002588095,0.053677791,0.003844675,0.71875,0.584715967,0.997411905,0.946322209,0.996155325,0.28125,0,0.05,0.715158003,Medium Risk
Startup_469,Cybersecurity,1,121.8,1473.56,54.3,3647,0.033,0.015,7.46,1,21.72,32.58,60,0.45,1109.82,1996,26,Europe,Private,0.761623332,0.004479395,0.337797872,0.005767013,0.8125,0.238376668,0.995520605,0.662202128,0.994232987,0.1875,0,0.05,0.575913555,Low Risk
Startup_470,HealthTech,3,178.08,2122.91,86.19,3430,0.052,0.025,8.49,1,34.48,51.71,60,0.48,1092.11,2016,6,South America,Private,0.746798038,0.004778021,0.486900295,0.009611688,0.1875,0.253201962,0.995221979,0.513099705,0.990388312,0.8125,0,0.05,0.619118089,Low Risk
Startup_471,Gaming,3,174.03,1800.04,59.07,1301,0.134,0.045,5.5,1,23.63,35.44,60,0.34,934.33,2022,0,North America,Private,0.614718144,0.003384432,0.412763544,0.017301038,0,0.385281856,0.996615568,0.587236456,0.982698962,1,0,0.05,0.68113389,Medium Risk
Startup_472,IoT,5,198.96,849.79,22.71,4719,0.042,0.005,9.82,0,18.17,4.54,20,0.11,327.12,1990,32,Australia,Private,0.10641397,0.001094963,0.194569076,0.001922338,1,0.89358603,0.998905037,0.805430924,0.998077662,0,1,0.05,0.843703803,High Risk
Startup_473,AI,1,29.03,139.89,38.49,249,0.117,0.155,4.56,1,15.4,23.09,60,1.33,381.88,1993,29,Europe,IPO,0.152254349,0.0132391,0.031563285,0.059592464,0.90625,0.847745651,0.9867609,0.968436715,0.940407536,0.09375,0,0,0.70499023,Medium Risk
Startup_474,HealthTech,5,195.81,807.73,45.07,2900,0.068,0.016,5.18,1,18.03,27.04,60,0.23,312.51,2006,16,Europe,Private,0.09418373,0.002289468,0.184911345,0.00615148,0.5,0.90581627,0.997710532,0.815088655,0.99384852,0.5,0,0.05,0.79733675,High Risk
Startup_475,E-Commerce,3,93.99,932.95,57.97,934,0.101,0.062,9.89,1,23.19,34.78,60,0.62,892.61,1993,29,Australia,Private,0.579793735,0.006171611,0.213664106,0.023836986,0.90625,0.420206265,0.993828389,0.786335894,0.976163014,0.09375,0,0.05,0.62756708,Medium Risk
Startup_476,FinTech,3,120.01,1623.21,75.96,524,0.229,0.145,2.39,0,60.77,15.19,20,0.63,1252.56,2015,7,Australia,Private,0.881113027,0.006271153,0.3721602,0.055747789,0.21875,0.118886973,0.993728847,0.6278398,0.944252211,0.78125,1,0.05,0.692406314,Medium Risk
Startup_477,Gaming,1,257.47,2112.7,9.98,3217,0.08,0.003,9.43,0,7.98,2,20,0.04,720.56,1993,29,North America,Private,0.43576822,0.000398168,0.484555896,0.001153403,0.90625,0.56423178,0.999601832,0.515444104,0.998846597,0.09375,1,0.05,0.727496917,Medium Risk
Startup_478,Gaming,4,3.2,15.78,88.98,2414,0.001,0.037,0.52,0,71.18,17.8,20,27.81,393.13,1990,32,Asia,IPO,0.161671885,0.276826598,0.0030654,0.014225298,1,0.838328115,0.723173402,0.9969346,0.985774702,0,1,0,0.751623105,High Risk
Startup_479,Gaming,2,176.73,1713.66,1.33,12,14.728,0.111,4.52,1,0.53,0.8,60,0.01,869.65,1996,26,Europe,Private,0.560573591,9.95E-05,0.392929144,0.042675894,0.8125,0.439426409,0.999900458,0.607070856,0.957324106,0.1875,0,0.05,0.613245938,Low Risk
Startup_480,Cybersecurity,3,179.81,2290.96,37.07,2530,0.071,0.015,0.79,0,29.66,7.41,20,0.21,1174.1,2019,3,North America,Private,0.815433039,0.002090384,0.525487594,0.005767013,0.09375,0.184566961,0.997909616,0.474512406,0.994232987,0.90625,1,0.05,0.706660472,Medium Risk
Startup_481,E-Commerce,3,119.3,1419.73,2.84,3428,0.035,0.001,7.32,1,1.14,1.7,60,0.02,1090.05,1998,24,Australia,Acquired,0.745073582,0.000199084,0.325437537,0.000384468,0.75,0.254926418,0.999800916,0.674562463,0.999615532,0.25,0,-0.05,0.489818487,Very Low Risk
Startup_482,Gaming,4,71.49,970.65,39.36,2024,0.035,0.019,6.12,0,31.49,7.87,20,0.55,1257.74,1997,25,North America,Private,0.885449279,0.005474816,0.222320703,0.007304883,0.78125,0.114550721,0.994525184,0.777679297,0.992695117,0.21875,1,0.05,0.664973879,Medium Risk
Startup_483,E-Commerce,4,70.78,448.38,52.63,4595,0.015,0.011,7.1,0,42.1,10.53,20,0.74,533.48,2013,9,Australia,IPO,0.279160877,0.007366116,0.10239813,0.004229143,0.28125,0.720839123,0.992633884,0.89760187,0.995770857,0.71875,1,0,0.834617467,High Risk
Startup_484,EdTech,5,265.17,1412.68,51.22,4287,0.062,0.012,3.81,0,40.98,10.24,20,0.19,432.75,2008,14,South America,Private,0.194838353,0.0018913,0.32381873,0.00461361,0.4375,0.805161647,0.9981087,0.67618127,0.99538639,0.5625,1,0.05,0.857897301,Very High Risk
Startup_485,Gaming,5,132.89,1801.7,16.65,3672,0.036,0.005,3.76,0,13.32,3.33,20,0.13,1255.78,2016,6,Australia,Private,0.883808535,0.001294047,0.41314471,0.001922338,0.1875,0.116191465,0.998705953,0.58685529,0.998077662,0.8125,1,0.05,0.697779,Medium Risk
Startup_486,FinTech,2,99.6,1084.72,64.61,3676,0.027,0.018,0.55,0,51.69,12.92,20,0.65,989.08,2021,1,Australia,Private,0.660550152,0.006470237,0.248513224,0.006920415,0.03125,0.339449848,0.993529763,0.751486776,0.993079585,0.96875,1,0.05,0.792128369,High Risk
Startup_487,E-Commerce,2,134.91,908.1,4.57,2806,0.048,0.002,3.56,0,3.66,0.91,20,0.03,573.12,2003,19,Australia,Private,0.312344087,0.000298626,0.207958099,0.000768935,0.59375,0.687655913,0.999701374,0.792041901,0.999231065,0.40625,1,0.05,0.831170198,High Risk
Startup_488,E-Commerce,1,200.98,2393.31,76.21,90,2.233,0.847,9.3,1,30.48,45.73,60,0.38,1090.82,2007,15,Asia,Private,0.74571816,0.0037826,0.548988992,0.325643983,0.46875,0.25428184,0.9962174,0.451011008,0.674356017,0.53125,0,0.05,0.534743994,Very Low Risk
Startup_489,FinTech,5,44.15,564.3,94.67,3120,0.014,0.03,3.85,0,75.74,18.93,20,2.14,1178.14,2017,5,Australia,Private,0.818814981,0.021302011,0.129015444,0.011534025,0.15625,0.181185019,0.978697989,0.870984556,0.988465975,0.84375,1,0.05,0.754328432,High Risk
Startup_490,Gaming,3,135.11,1402.41,34.04,4237,0.032,0.008,8.33,0,27.23,6.81,20,0.25,937.98,2018,4,Europe,Private,0.617773611,0.002488553,0.321460554,0.00307574,0.125,0.382226389,0.997511447,0.678539446,0.99692426,0.875,1,0.05,0.783878443,High Risk
Startup_491,FinTech,5,176.57,1987.23,51.77,2473,0.071,0.021,8.44,1,20.71,31.06,60,0.29,1025.46,2005,17,Europe,Private,0.69100437,0.002886721,0.45574573,0.008073818,0.53125,0.30899563,0.997113279,0.54425427,0.991926182,0.46875,0,0.05,0.603973631,Low Risk
Startup_492,E-Commerce,3,284.6,2135.39,37.95,3624,0.079,0.01,3.8,1,15.18,22.77,60,0.13,650.31,2020,2,North America,Private,0.37696094,0.001294047,0.489765927,0.003844675,0.0625,0.62303906,0.998705953,0.510234073,0.996155325,0.9375,0,0.05,0.725209365,Medium Risk
Startup_493,FinTech,4,76.13,720.52,0.77,1641,0.046,0,6.36,1,0.31,0.46,60,0.01,846.43,1993,29,Asia,Acquired,0.541135797,9.95E-05,0.164886362,0,0.90625,0.458864203,0.999900458,0.835113638,1,0.09375,0,-0.05,0.549338188,Very Low Risk
Startup_494,E-Commerce,5,108.1,1004.24,38.65,3588,0.03,0.011,1.04,0,30.92,7.73,20,0.36,828.99,2006,16,North America,Private,0.526536523,0.003583516,0.23003357,0.004229143,0.5,0.473463477,0.996416484,0.76996643,0.995770857,0.5,1,0.05,0.782509759,High Risk
Startup_495,E-Commerce,4,114.12,1503.71,79.19,4014,0.028,0.02,1.13,1,31.68,47.51,60,0.69,1217.66,2015,7,Europe,IPO,0.851897738,0.006868405,0.344720853,0.00768935,0.21875,0.148102262,0.993131595,0.655279147,0.99231065,0.78125,0,0,0.560915354,Low Risk
Startup_496,EdTech,2,181.86,2378.65,59.64,3331,0.055,0.018,0.58,1,23.86,35.78,60,0.33,1207.96,1993,29,Europe,Private,0.843777729,0.00328489,0.545622793,0.006920415,0.90625,0.156222271,0.99671511,0.454377207,0.993079585,0.09375,0,0.05,0.514892109,Very Low Risk
Startup_497,AI,2,107.34,1394.58,10.22,2223,0.048,0.005,5.85,0,8.18,2.04,20,0.1,1199.22,2019,3,South America,Private,0.83646135,0.000995421,0.319662645,0.001922338,0.09375,0.16353865,0.999004579,0.680337355,0.998077662,0.90625,1,0.05,0.733072831,Medium Risk
Startup_498,E-Commerce,1,160.29,502.09,84.73,2222,0.072,0.038,4.32,0,67.78,16.95,20,0.53,213.24,2019,3,Australia,Private,0.011083393,0.005275732,0.114730911,0.014609765,0.09375,0.988916607,0.994724268,0.885269089,0.985390235,0.90625,1,0.05,0.967397904,Very High Risk
Startup_499,Gaming,5,234.65,2814.52,53.16,4972,0.047,0.011,5.53,0,42.53,10.63,20,0.23,1099.45,2011,11,Europe,Private,0.752942457,0.002289468,0.645706374,0.004229143,0.34375,0.247057543,0.997710532,0.354293626,0.995770857,0.65625,1,0.05,0.679441165,Medium Risk
Startup_500,HealthTech,4,211.76,2563.17,84.19,2374,0.089,0.035,5.26,0,67.35,16.84,20,0.4,1110.41,2000,22,North America,Private,0.762117229,0.003981684,0.587991899,0.013456363,0.6875,0.237882771,0.996018316,0.412008101,0.986543637,0.3125,1,0.05,0.649707116,Medium Risk
